subject;question;true;wrong1;wrong2;wrong3
Kunst;Wer malte "Die Freiheit führt das Volk"?;Eugène Delacroix;Théodore Géricault;Gustave Courbet;Édouard Manet
Kunst;Was ist "Trompe-l'œil"?;Eine optische Täuschung in der Malerei;Ein französischer Tanz;Ein spezieller Pinsel;Ein Farbpigment
Kunst;Welcher Künstler schuf die Skulptur "L'Oiseau d'or" (Der goldene Vogel)?;Constantin Brâncuși;Auguste Rodin;Henry Moore;Alberto Giacometti
Kunst;Was ist "Enkaustik"?;Malerei mit heißem Wachs;Malerei mit Eigelb;Malerei mit Wasserfarben;Malerei mit Kreide
Kunst;Wer gilt als Erfinder des Mobiles?;Alexander Calder;Jean Tinguely;Marcel Duchamp;Henry Moore
Kunst;Was ist "Chiaroscuro"?;Kontrast zwischen Licht und Dunkel;Eine Form der Perspektive;Ein spezieller Firnis;Eine Skizziertechnik
Kunst;Welche Epoche betonte Vernunft und Symmetrie?;Klassizismus;Barock;Rokoko;Romantik
Kunst;Wer schuf die monumentalen Stahlskulpturen wie "The Matter of Time"?;Richard Serra;Jeff Koons;Damien Hirst;Anish Kapoor
Kunst;Was ist "Cyanotypie"?;Ein frühes fotografisches Verfahren (Blaudruck);Eine Form der Wandmalerei;Ein Pigment aus Zypern;Eine Technik der Holzbearbeitung
Kunst;Welcher Maler war ein Hauptvertreter des deutschen Expressionismus (Brücke)?;Ernst Ludwig Kirchner;Max Beckmann;Otto Dix;Caspar David Friedrich
Kunst;Was ist ein "Ziborium" in der Architektur?;Ein altarüberwölbender Baldachin;Ein kleiner runder Turm;Ein unterirdisches Grab;Ein Teil der Orgelempore
Kunst;Welcher Künstler verpackte den Berliner Reichstag?;Christo;Joseph Beuys;Gerhard Richter;Sigmar Polke
Kunst;Was ist "Chalkografie"?;Kupferstechkunst;Kreidezeichnung;Steindruck;Holzschnitt
Kunst;In welcher Epoche war Hieronymus Bosch tätig?;Spätgotik / Renaissance;Frühbarock;Klassizismus;Realismus
Kunst;Wer ist bekannt für die "Nana"-Figuren?;Niki de Saint Phalle;Louise Bourgeois;Camille Claudel;Käthe Kollwitz
Kunst;Was ist "sfumato"?;Verschwommene Übergänge zwischen Farben;Ein sehr hartes Zeichenmaterial;Eine Form der Glasur;Ein spezielles Firnis
Kunst;Welcher Architekt ist für das "Sydney Opera House" bekannt?;Jørn Utzon;Alvar Aalto;Eero Saarinen;Renzo Piano
Kunst;Was ist "Intarsia"?;Einlegearbeit aus verschiedenen Hölzern;Eine Form der Wandmalerei;Ein spezieller Meißel;Eine Drucktechnik
Kunst;Wer malte "Die Übergabe von Breda"?;Diego Velázquez;Francisco de Goya;El Greco;Bartolomé Esteban Murillo
Kunst;Was ist ein "Kaltnadelverfahren"?;Eine Technik der Radierung ohne Säure;Eine Form der Akupunktur;Ein Verfahren zum Kühlen von Bronzeguss;Ein spezielles Webverfahren
Kunst;Welche Bewegung nutzte Schock und Provokation als künstlerisches Mittel?;Dadaismus;Biedermeier;Impressionismus;Renaissance
Kunst;Was ist "Terrakotta"?;Gebrannter, unglasierter Ton;Eine spezielle Pastellfarbe;Ein italienischer Marmor;Ein Werkzeug zur Bildhauerei
Kunst;Wer ist der Schöpfer des "Genter Altars"?;Jan van Eyck;Rogier van der Weyden;Hans Memling;Hieronymus Bosch
Kunst;Was versteht man unter "Pleinairmalerei"?;Malen unter freiem Himmel;Malen in einem dunklen Raum;Malen mit reiner Luft;Malen ohne Pinsel
Kunst;Welcher Bildhauer schuf die "Unendliche Säule"?;Constantin Brâncuși;Alberto Giacometti;Henry Moore;Richard Serra
Kunst;Was ist "Filigran"?;Feine Gold- oder Silberdrahtarbeit;Ein sehr dünnes Papier;Ein spezielles Farbpigment;Ein Architekturstil
Kunst;Welcher Maler ist für seine "Schwarzen Gemälde" (Pinturas negras) bekannt?;Francisco de Goya;Salvador Dalí;Pablo Picasso;Joan Miró
Kunst;Was ist "Kerykeion"?;Der Stab des Götterboten Hermes;Ein antikes Trinkgefäß;Ein Teil eines griechischen Tempels;Ein Werkzeug der Bildhauer
Kunst;Wer entwarf das "Seagram Building" in New York?;Ludwig Mies van der Rohe;Frank Lloyd Wright;Le Corbusier;Philip Johnson
Kunst;Was ist "Pietra dura"?;Einlegearbeit aus Halbedelsteinen;Ein sehr harter Bleistift;Eine Form der Freskomalerei;Ein antikes Marmorrelief
Kunst;Welche Farbe wird traditionell als Symbol für Reinheit in der christlichen Kunst genutzt?;Weiß;Rot;Schwarz;Grün
Kunst;Was ist "Mimesis"?;Die Nachahmung der Natur in der Kunst;Ein spezielles Mischverhältnis;Eine Form der Abstraktion;Ein Werkzeug zur Vermessung
Kunst;Wer malte die "Olympia" (1863)?;Édouard Manet;Claude Monet;Pierre-Auguste Renoir;Edgar Degas
Kunst;Was ist ein "Kuppelgewölbe"?;Eine halbkugelförmige Dachkonstruktion;Ein spitz zulaufendes Fenster;Ein waagerechter Deckenbalken;Ein Pfeiler im Kirchenschiff
Kunst;Welcher Künstler ist für seine "Spot Paintings" bekannt?;Damien Hirst;Jeff Koons;Banksy;Takashi Murakami
Kunst;Was ist "Vexierbild"?;Ein Bild mit verstecktem Inhalt oder optischer Täuschung;Ein Gemälde auf Glas;Ein spezielles Druckverfahren;Eine Vorstudie aus Ton
