subject;question;true;wrong1;wrong2;wrong3
Astrologie;Was ist ein "Brauner Zwerg"?;Ein gescheiterter Stern;Ein toter Planet;Ein schwarzes Loch;Ein Neutronenstern
Astrologie;Welcher Planet hat die längste Tageslänge (Rotationsperiode)?;Venus;Merkur;Jupiter;Uranus
Astrologie;Was ist die "Drake-Gleichung"?;Formel zur Berechnung von Alien-Zivilisationen;Masse der Milchstraße;Fluchtgeschwindigkeit der Erde;Lebensdauer der Sonne
Astrologie;Welcher Mond hat Stickstoffseen?;Titan;Europa;Io;Triton
Astrologie;Was ist ein "Gamma-Ray Burst"?;Extrem energiereicher kosmischer Ausbruch;Meteoriteneinschlag;Geburt eines Sterns;Kollision von Planeten
Astrologie;Welches Land startete die erste Mondlandemission seit 1976?;China;USA;Russland;Indien
Astrologie;Was ist die "Parker Solar Probe"?;Sonde zur Erforschung der Sonne;Mars-Rover;Teleskop;Raumstation
Astrologie;Welcher Planet hat die meisten bekannten Ringe?;Saturn;Jupiter;Uranus;Neptun
Astrologie;Was ist die "Kármán-Linie"?;Grenze zum Weltraum (100 km über der Erde);Umlaufbahn des Mondes;Atmosphäre der Venus;Entfernung zum Mars
Astrologie;Welcher Mond hat Geysire aus Wassereis?;Enceladus;Europa;Io;Titan
Astrologie;Was ist "Dark Energy"?;Unsichtbare Kraft, die das Universum beschleunigt expandieren lässt;Masse schwarzer Löcher;Strahlung der Sonne;Toter Stern
Astrologie;Welcher Planet hat die kürzeste Umlaufzeit um die Sonne?;Merkur;Venus;Erde;Mars
Astrologie;Was ist ein "Hypernova"?;Besonders starke Supernova;Schwarzes Loch mit kritischer Masse;Kollision zweier Sterne;Expandierendes schwarzes Loch
Astrologie;Welcher Mond hat eine rückwärts gerichtete Umlaufbahn?;Triton;Titan;Europa;Ganymed
Astrologie;Was ist die "Anthropische Prinzip"?;Theorie, dass das Universum für Leben geschaffen wurde;Expansion des Universums;Entstehung von Sternen;Masse der Milchstraße
Astrologie;Was ist die "Goldscheibe" der Voyager-Sonden?;Nachricht an Außerirdische;Schutzschild;Antriebssystem;Teleskop
Astrologie;Welcher Planet hat die längste Umlaufzeit?;Neptun;Jupiter;Saturn;Uranus
Astrologie;Was ist ein "Pulsar"?;Schnell rotierender Neutronenstern;Weißes Loch;Schwarzes Loch;Komet
Astrologie;Welcher Mond hat Methanseen?;Titan;Europa;Io;Enceladus
Astrologie;Was ist die "Milchstraße"?;Eine Galaxie;Ein Stern;Ein Planetensystem;Ein Komet
Astrologie;Welcher Planet hat die dünnste Atmosphäre?;Merkur;Mars;Venus;Erde
Astrologie;Was ist die "Kepler-Mission"?;Suche nach Exoplaneten;Mondlandung;Marsmission;Teleskop
Astrologie;Welcher Planet hat die meisten Ringe?;Uranus;Jupiter;Saturn;Neptun
Astrologie;Was ist die "Schwarzschild-Radius"?;Radius eines schwarzen Lochs;Entfernung zur Sonne;Größe der Milchstraße;Umlaufbahn der Erde
Astrologie;Welcher Mond hat eine dichte Stickstoffatmosphäre?;Titan;Europa;Io;Ganymed
Astrologie;Was ist die "Stringtheorie"?;Theorie über die kleinsten Bausteine des Universums;Entstehung von Planeten;Expansion des Universums;Masse der Sonne
Astrologie;Was ist die "Kozai-Mechanismus"?;Bahnstörung durch gravitative Wechselwirkung;Zerfall eines Neutronensterns;Entstehung von Magnetaren;Expansion des Universums
Astrologie;Welcher Exoplanet wurde als erster in der habitablen Zone entdeckt?;Kepler-186f;Proxima Centauri b;TRAPPIST-1e;HD 209458 b
Astrologie;Was ist "Spaghettifizierung"?;Streckung von Materie durch Gezeitenkräfte eines schwarzen Lochs;Bildung von Sternen;Kollision von Galaxien;Expansion des Universums
Astrologie;Welches Phänomen verursacht die "Pioneer-Anomalie"?;Unerklärliche Abbremsung der Pioneer-Sonden;Rotation von Neutronensternen;Entstehung von Pulsaren;Hawking-Strahlung
Astrologie;Was ist die "Alfvén-Grenze"?;Punkt, an dem Sonnenwinde nicht mehr magnetisch gebunden sind;Grenze des beobachtbaren Universums;Lebensdauer eines Sterns;Masse eines schwarzen Lochs
Astrologie;Welcher Satellit entdeckte die kosmische Hintergrundstrahlung?;COBE;Hubble;Chandra;Spitzer
Astrologie;Was ist die "BKL-Singularität"?;Chaotische Raumzeit-Singularität;Geburt eines Sterns;Kollision von Neutronensternen;Hawking-Strahlung
Astrologie;Welche Mission entdeckte Wasser auf dem Mond?;LCROSS;Apollo 11;Chang’e 4;Artemis 1
Astrologie;Was ist die "Tolman-Oppenheimer-Volkoff-Grenze"?;Maximale Masse eines Neutronensterns;Lebensdauer eines Pulsars;Entfernung zum nächsten Stern;Hawking-Strahlung
Astrologie;Welches Objekt hat die höchste bekannte Dichte?;Neutronenstern;Schwarzes Loch;Weißer Zwerg;Brauner Zwerg
Astrologie;Was ist die "Warp-Theorie"?;Hypothetische Methode zur Überlichtgeschwindigkeit;Entstehung von Galaxien;Hawking-Strahlung;Expansion des Universums
Astrologie;Welche Mission entdeckte organische Moleküle auf dem Mars?;Curiosity;Viking;Perseverance;Opportunity
Astrologie;Was ist die "Penrose-Prozess"?;Energiegewinnung aus einem rotierenden schwarzen Loch;Entstehung von Pulsaren;Kollision von Galaxien;Hawking-Strahlung
Astrologie;Welcher Satellit kartierte erstmals die kosmische Hintergrundstrahlung?;WMAP;Planck;COBE;Hubble
Astrologie;Was ist die "Kerr-Metrik"?;Raumzeit um ein rotierendes schwarzes Loch;Expansion des Universums;Lebensdauer eines Sterns;Hawking-Strahlung
Astrologie;Welche Mission entdeckte Methan auf dem Mars?;Mars Express;InSight;Phoenix;MAVEN
Astrologie;Was ist die "Holographische Prinzip"?;Theorie, dass das Universum eine Projektion ist;Entstehung von Sternen;Kollision von Galaxien;Hawking-Strahlung
Astrologie;Durch welchen Satelliten entdeckte man Gravitationswellen?;Keiner;LIGO;LISA Pathfinder;Virgo
Astrologie;Was ist die "AdS/CFT-Korrespondenz"?;Verbindung zwischen Quantenfeldtheorie und Stringtheorie;Expansion des Universums;Lebensdauer eines Sterns;Hawking-Strahlung
Astrologie;Welche Mission entdeckte flüssiges Wasser auf dem Mars?;MRO;Mars Global Surveyor;InSight;MAVEN
Astrologie;Was ist die "Feuerball-Theorie"?;Entstehung des Universums nach dem Urknall;Kollision von Neutronensternen;Hawking-Strahlung;Expansion des Universums
Astrologie;Welcher Satellit entdeckte die ersten Exoplaneten?;COROT;Kepler;Hubble;TESS
Astrologie;Was ist die "Baryonische Asymmetrie"?;Ungleichgewicht zwischen Materie und Antimaterie;Expansion des Universums;Lebensdauer eines Sterns;Hawking-Strahlung
Astrologie;Welche Mission entdeckte Eis auf dem Merkur?;MESSENGER;BepiColombo;Mariner 10;Parker Solar Probe
Astrologie;Was ist die "Landau-Dämpfung"?;Dämpfung von Plasmawellen;Expansion des Universums;Lebensdauer eines Sterns;Hawking-Strahlung
Astrologie;Mit welchem Satelliten konnte man zum ersten mal die Gravitationswellen nachweißen?;LIGO;LISA;Virgo;GEO600
Astrologie;Was ist die "Eternal Inflation"?;Theorie eines unendlich inflationären Universums;Kollision von Galaxien;Hawking-Strahlung;Expansion des Universums
Astrologie;Welche Mission entdeckte organische Moleküle auf dem Kometen 67P?;Rosetta;Philae;Stardust;Deep Impact
Astrologie;Was ist die "Planck-Länge"?;Kleinste mögliche Länge in der Physik;Entfernung zum nächsten Stern;Lebensdauer eines Sterns;Hawking-Strahlung
Astrologie;Welcher Satellit entdeckte die ersten Schwarzen Löcher?;Chandra;Hubble;Spitzer;XMM-Newton
Astrologie;Was ist die "Wheeler-DeWitt-Gleichung"?;Quantengleichung für die Raumzeit;Expansion des Universums;Lebensdauer eines Sterns;Hawking-Strahlung
Astrologie;Welche Mission entdeckte Wasserstoff auf dem Mond?;Lunar Prospector;Chandrayaan-1;LADEE;Artemis 1
Astrologie;Was ist die "Boltzmann-Hirn-Paradoxon"?;Theorie, dass Bewusstsein zufällig entstehen könnte;Kollision von Galaxien;Hawking-Strahlung;Expansion des Universums
Astrologie;Wee entdeckte die ersten Pulsare?;Jocelyn Bell Burnell;Galileo Galilei;Nikolaus Kopernikus;Albert Einstein
Astrologie;Was ist die "No-Hair-Theorem"?;Schwarze Löcher haben nur Masse, Ladung und Drehimpuls;Expansion des Universums;Lebensdauer eines Sterns;Hawking-Strahlung
Astrologie;Welche Mission entdeckte Methan auf dem Titan?;Huygens;Cassini;Voyager 1;New Horizons
Astrologie;Was ist die "Multiversum-Theorie"?;Existenz paralleler Universen;Kollision von Galaxien;Hawking-Strahlung;Expansion des Universums
Astrologie;Welcher Satellit entdeckte die ersten Gammastrahlenausbrüche?;Compton;Fermi;Swift;INTEGRAL
Astrologie;Was ist die "Bekenstein-Grenze"?;Maximale Information in einem Raumvolumen;Expansion des Universums;Lebensdauer eines Sterns;Hawking-Strahlung
Astrologie;Welche Mission entdeckte Eis auf dem Pluto?;New Horizons;Voyager 2;Pioneer 10;Hubble
Astrologie;Was ist die "Casimir-Effekt"?;Quantenphysikalische Kraft zwischen Platten;Expansion des Universums;Lebensdauer eines Sterns;Hawking-Strahlung
Astrologie;Welcher Satellit entdeckte die ersten Neutronensterne?;Keiner;Uhuru;Einstein;Chandra
Astrologie;Was ist die "Anthropische Prinzip"?;Theorie, dass das Universum für Leben geschaffen wurde;Kollision von Galaxien;Hawking-Strahlung;Expansion des Universums
Astrologie;Welche Mission entdeckte Wasser auf dem Enceladus?;Cassini;Voyager 2;Galileo;New Horizons
Astrologie;Was ist die "Stringtheorie"?;Theorie über die kleinsten Bausteine des Universums;Expansion des Universums;Lebensdauer eines Sterns;Hawking-Strahlung
Astrologie;Welcher Satellit entdeckte die ersten schwarzen Löcher?;Uhuru;Chandra;Hubble;Spitzer
Astrologie;Was ist die "Hawking-Strahlung"?;Strahlung, die schwarze Löcher abstrahlen;Expansion des Universums;Lebensdauer eines Sterns;Kollision von Galaxien
Astrologie;Welche Mission entdeckte organische Moleküle auf dem Kometen Wild 2?;Stardust;Rosetta;Deep Impact;Giotto
Astrologie;Was ist die "Planck-Zeit"?;Kleinste mögliche Zeiteinheit;Lebensdauer eines Sterns;Expansion des Universums;Hawking-Strahlung
Astrologie;Welcher Satellit entdeckte die ersten Exoplaneten?;COROT;Kepler;Hubble;TESS
Astrologie;Ungefähr wie lange dauert ein Jahr auf dem Uranus?;84 Erdjahre;47 Erdjahre;62 Erdjahre;109 Erdjahre
